id,happiness
8115,3.932195374016382
8116,4.258583449337443
8117,3.7707613389314876
8118,3.737943305493502
8119,4.079874673409499
8120,4.509755144910168
8121,3.19402318690138
8122,4.244109700710353
8123,3.5841614853432486
8124,3.7703639148997476
8125,4.192981799481741
8126,4.597286905433697
8127,1.9425925139544598
8128,4.023837271490878
8129,3.8141274845642057
8130,3.9381427094384804
8131,3.8983686477883004
8132,4.23236620652688
8133,4.198552205860788
8134,4.187133510441526
8135,3.962948292399081
8136,4.510416362623126
8137,4.153642384942879
8138,3.5727005325670618
8139,3.853146889831367
8140,3.049294150866121
8141,3.987614181176875
8142,3.826748343309829
8143,4.431064110744127
8144,3.732068004790817
8145,4.175643248718154
8146,2.0948885059251188
8147,3.980486255025543
8148,2.598763172010782
8149,3.6955665776449735
8150,3.7739565720755097
8151,2.926158093562631
8152,4.013267456956959
8153,3.5210345745296987
8154,3.644354405772781
8155,3.857000655753309
8156,3.7146137671389567
8157,3.8682500935088044
8158,3.268337149464363
8159,4.025235556264391
8160,3.9912088779286745
8161,3.5262277614143525
8162,4.004642147143223
8163,4.11117481731216
8164,3.8633756799295553
8165,4.147341221550407
8166,4.27233934439888
8167,3.8135997043356333
8168,2.949011639114097
8169,3.185729903929125
8170,3.826707542276568
8171,3.926537372170796
8172,4.011899485803775
8173,3.7235740998875695
8174,3.5182491501111635
8175,3.762288773650586
8176,4.168989487143734
8177,2.4352838564633554
8178,4.37333762003277
8179,4.137228342582102
8180,3.177858859801442
8181,3.6729335612127287
8182,4.045383744179855
8183,3.735090818679103
8184,3.774455705261161
8185,3.1381215532353415
8186,3.359926815213376
8187,4.146849299466992
8188,3.875005829921739
8189,3.8791662134152887
8190,4.237886834212427
8191,3.9533591500415906
8192,3.8824431525656573
8193,3.932687041108432
8194,3.8862319361902555
8195,4.437455641554761
8196,3.1204162258748007
8197,3.9977248648318398
8198,4.114129921511098
8199,4.2370303617118275
8200,4.811858229499488
8201,3.469638498039219
8202,4.098454808301396
8203,3.830357117206632
8204,4.143833418102362
8205,4.164413499712192
8206,3.9369688284780797
8207,3.8976730791398673
8208,4.008982374454959
8209,3.7802854241830546
8210,3.7106247341472445
8211,3.600683059497099
8212,4.215548829080847
8213,4.521132562483068
8214,4.035862839408744
8215,3.616066923319756
8216,4.192805712618845
8217,3.4032371657213223
8218,3.82121673329245
8219,3.8014818005191966
8220,4.114045678873266
8221,4.496581091684096
8222,3.986679023138163
8223,3.0685400189932572
8224,3.8686624231708775
8225,4.0571241500613215
8226,3.9061532536853156
8227,4.336680934067506
8228,3.277637405586037
8229,4.102689853780447
8230,3.2767352191811043
8231,3.927995579414888
8232,3.8198501919465526
8233,3.9532165891849926
8234,3.916619170909552
8235,3.7598721917878075
8236,3.139591506998315
8237,3.7174919844892265
8238,3.9517004590755223
8239,3.6550023685632818
8240,3.2463983129845193
8241,3.317305769477996
8242,3.9137063050319534
8243,4.452084611513123
8244,4.08984451881353
8245,3.4367773592120723
8246,3.947707216205068
8247,3.9111467258931953
8248,4.133161830843269
8249,4.3253131024264775
8250,4.051923185791695
8251,4.23034733914305
8252,4.352802058825076
8253,3.8198448326010226
8254,3.7932566829916743
8255,3.6763566527250755
8256,3.5041613361412898
8257,4.000262278024364
8258,2.7749221045250625
8259,4.349210701918082
8260,3.8228585124213867
8261,4.307232721368283
8262,3.9010871660894937
8263,3.979647942866312
8264,3.944071064998489
8265,4.478232845856593
8266,3.2631031392089196
8267,3.9054103318074085
8268,3.946000372746387
8269,3.5264399572458576
8270,3.5958496499026764
8271,2.7956177746241964
8272,4.08602429556564
8273,3.5842006636409645
8274,3.561872674790384
8275,4.222767007369474
8276,4.136843114542008
8277,4.04596245047187
8278,3.8518531409024397
8279,4.349299990179196
8280,4.234374982131271
8281,4.17249047543912
8282,4.139654449292752
8283,3.782889205147251
8284,4.40253736331995
8285,3.856289723021721
8286,2.0
8287,4.470656774825921
8288,3.9649561446926116
8289,4.122409323137849
8290,4.123943504766861
8291,4.157196700275181
8292,4.084109523518624
8293,3.7598664268278874
8294,4.449392869507765
8295,3.313291732592503
8296,4.07217584319914
8297,3.5355098267583323
8298,4.632255700894859
8299,2.788780627345524
8300,3.2655283230429477
8301,3.8663864076444177
8302,4.237309317146669
8303,3.648341240905115
8304,4.1239473622322915
8305,4.105587207796217
8306,4.7931473535474565
8307,4.2503631406913085
8308,4.274035357960207
8309,3.769181444164188
8310,3.802951241422702
8311,4.221618991852729
8312,4.64195571831663
8313,4.244580021608202
8314,3.0160919203297305
8315,4.09921075222609
8316,4.118213398430935
8317,3.8627815804299885
8318,4.268709487612578
8319,3.1950673254796422
8320,4.089066617755294
8321,4.13720830657111
8322,4.245456427737917
8323,3.7876710310549515
8324,3.6478921202770036
8325,4.18577757950737
8326,4.3542421799609485
8327,4.044699853279049
8328,4.055260121674097
8329,3.3675100092317183
8330,4.313027121423652
8331,4.325768325759043
8332,3.9304820460319365
8333,3.6713251457808944
8334,4.0688052513181745
8335,3.5703237643043324
8336,3.950220807732878
8337,3.44388723648881
8338,4.146095046888255
8339,3.8556576172374504
8340,3.6584079824448934
8341,4.110137961600343
8342,4.090952627982387
8343,2.9951371894077736
8344,4.352959412174804
8345,3.7450652387096754
8346,3.1419951154863757
8347,3.0354187616900417
8348,3.9554222029608956
8349,4.1267928965164025
8350,3.4529897103150007
8351,3.977356082899311
8352,3.6204390783535434
8353,3.207925322141505
8354,3.9938314528729233
8355,3.509704544322398
8356,4.342007539720445
8357,3.871639698503489
8358,3.919396416822805
8359,3.669899404701841
8360,3.936994307951285
8361,4.0254156486218715
8362,4.088426286573393
8363,3.5946098546473686
8364,3.470713478300665
8365,3.788452281651648
8366,3.8140876618351838
8367,4.006790751210984
8368,4.227240023002199
8369,3.684766277808448
8370,3.4358621039686312
8371,4.059922211426249
8372,3.752834056645168
8373,2.1174111189450335
8374,3.170522653093597
8375,4.269914552878143
8376,4.525833506887483
8377,4.034431726637153
8378,4.049761713786868
8379,4.336919083883183
8380,3.2935804287365853
8381,4.508363785856254
8382,4.013325697577143
8383,4.226498701959743
8384,3.307676937601194
8385,3.8383088178263822
8386,4.339759122876399
8387,4.034229955871812
8388,4.137207397339646
8389,3.491588469243759
8390,4.2179959426019815
8391,3.6493602060553263
8392,3.465039308277106
8393,4.1392590860713545
8394,4.320933627682069
8395,4.148311879518008
8396,3.7021140553283827
8397,3.9074245084047403
8398,3.485556829976621
8399,4.216741038589424
8400,4.084967676226636
8401,4.791887291797622
8402,3.6952227863797615
8403,4.54652969799609
8404,4.103666353587294
8405,4.640148054494991
8406,4.248514336749631
8407,3.833243104419935
8408,4.646527299522356
8409,4.225806206299677
8410,3.899780081744918
8411,4.140377200901485
8412,3.6410796459466157
8413,3.943380842271754
8414,4.200599977087498
8415,3.623558211641988
8416,4.035294573707769
8417,3.9546786491514974
8418,4.597867410234871
8419,3.7035048908193025
8420,3.7819653189984286
8421,3.956493372372354
8422,3.572882434606482
8423,4.214902168044568
8424,2.969607880297351
8425,4.022394907337179
8426,4.127597934833769
8427,3.9107197691677995
8428,4.39773349111209
8429,3.7644169138685166
8430,4.273374611252037
8431,3.974028063954554
8432,4.145568955791429
8433,4.020122128563609
8434,4.142343544423359
8435,3.980509754298749
8436,3.7487942378741033
8437,4.021994358894975
8438,4.085868392225945
8439,2.9660309223603276
8440,3.3325376037489276
8441,4.121159966031361
8442,3.8601241939415214
8443,4.07455387808147
8444,3.972554662171042
8445,3.750960491592004
8446,3.5968379542503106
8447,3.6637210555115423
8448,3.3847174177551826
8449,3.5163454988889167
8450,3.419622279976801
8451,2.8428591761311273
8452,3.1371849154350997
8453,4.169167205863877
8454,3.9873515813801674
8455,3.7047018003267733
8456,3.9350057000068936
8457,3.7551861549088636
8458,4.050544409422283
8459,4.342905629523697
8460,3.6028309108422283
8461,3.8746679768499526
8462,3.671831218140831
8463,4.111425366031091
8464,3.6799555285236294
8465,3.752908417543266
8466,4.571138025159348
8467,2.739454947009053
8468,3.180687654699949
8469,4.259267496811751
8470,3.5336608080513066
8471,3.9406778791821804
8472,4.249036338590686
8473,4.027559575593919
8474,4.122528503511947
8475,3.829670484533824
8476,4.195818977941218
8477,4.212135253898319
8478,3.8806797924542606
8479,4.206503209719873
8480,3.2468581873338525
8481,4.205384627106783
8482,3.4606335261590635
8483,3.544244011391671
8484,4.232846374078254
8485,4.052411423695057
8486,4.722427511817618
8487,4.096063133925927
8488,4.20776715593597
8489,4.622140314413963
8490,4.153347354171904
8491,4.442982815906041
8492,4.217478773177774
8493,4.2203843679620885
8494,3.589383892270258
8495,4.181530059804977
8496,4.621741020849512
8497,2.6633374083682724
8498,3.5414981649304726
8499,4.214518469587039
8500,3.628092217826861
8501,4.11494047507602
8502,3.12558070018626
8503,4.0174206210443275
8504,3.478619907516419
8505,2.6521012992144204
8506,4.028748201165131
8507,4.0445748606004575
8508,3.2995355313524506
8509,4.572246477247619
8510,3.8231620356592386
8511,3.815300146609444
8512,4.227779474426717
8513,3.8484767088662113
8514,4.338361066409739
8515,3.451046323750416
8516,3.4359159482675574
8517,3.666243418372608
8518,2.7814331028333488
8519,4.328734356011015
8520,4.379096297155319
8521,3.8760066988226196
8522,2.9520161462916414
8523,3.521524924170875
8524,3.6845501354544528
8525,4.0034878917216545
8526,4.541751940531418
8527,4.081399738010912
8528,3.516349379042401
8529,3.787958948594843
8530,4.179408465700841
8531,4.135263630341069
8532,4.052517803581376
8533,3.8004237155514624
8534,4.329553338626046
8535,4.116284967287306
8536,3.6475210727011045
8537,3.4907115679377454
8538,4.177238406028746
8539,4.200268459992554
8540,4.045434689731667
8541,4.265681492466778
8542,3.403932153236789
8543,3.460110199091037
8544,4.020112983237154
8545,3.969689025593293
8546,3.8853853274850154
8547,3.735015006939606
8548,4.304883044515167
8549,3.2676435670310027
8550,3.872483995578836
8551,4.110236654576819
8552,4.171430594106804
8553,4.391817974660528
8554,3.7111238438281466
8555,4.515650603539237
8556,3.9363441701292605
8557,3.982516146741111
8558,3.6087636662208764
8559,3.8653809111167785
8560,2.9101068155649816
8561,4.054444033470722
8562,4.347167442128328
8563,3.6347655931690923
8564,4.263365766792679
8565,4.159403135922186
8566,4.257883483085207
8567,4.401873754631063
8568,3.6185600087618424
8569,2.0
8570,4.19443039789567
8571,4.0402791885564735
8572,2.9200234089449872
8573,1.6314185065051852
8574,3.82578184750941
8575,4.032942743393808
8576,3.7504044563958763
8577,3.8284226097532637
8578,3.8185481908163523
8579,4.070693509666622
8580,4.476385332674041
8581,4.166286657584321
8582,3.736646905830444
8583,4.306106756091266
8584,3.721665294017421
8585,3.92267655284659
8586,4.173782892664074
8587,3.8101078741835837
8588,4.7812629151068915
8589,4.423106293617404
8590,3.9776258423272495
8591,4.290894114616664
8592,4.096605668669992
8593,3.8904405163551212
8594,3.7858778560517905
8595,2.9867458760523595
8596,4.238986098164126
8597,4.0073983529466854
8598,3.7369687840698065
8599,3.593200252831385
8600,3.7411290425707646
8601,2.882002388731056
8602,3.0561751602812666
8603,3.697806813524907
8604,3.6786411864282242
8605,3.531482651892363
8606,3.997923093330807
8607,3.9437831719501246
8608,3.9354282554566122
8609,4.250527329523984
8610,3.1288783666185336
8611,4.4284717735937305
8612,3.4183211702241376
8613,3.905962200933554
8614,3.9318284286122154
8615,4.390236220674738
8616,4.333946437349023
8617,3.935863904263222
8618,3.6127491866013757
8619,4.360366431110015
8620,4.18770289812092
8621,2.358378911442729
8622,4.450066416731433
8623,4.766402491529757
8624,3.0832786162770334
8625,2.8410562446890464
8626,4.375151389667202
8627,4.257703264074931
8628,4.290866851163168
8629,4.281571471730929
8630,4.170094848568602
8631,3.9371096772555005
8632,2.878811020150898
8633,3.8179719125239875
8634,3.7163421394390497
8635,3.141152972597224
8636,3.773195527704952
8637,3.4297003554742407
8638,4.196113363887184
8639,3.075049699577869
8640,3.439877043805775
8641,4.334925908559408
8642,3.119835309885383
8643,3.897910169514251
8644,4.427859446533715
8645,3.379501550184587
8646,3.578230788724252
8647,3.283664232611873
8648,4.22662183157815
8649,4.7135714628400835
8650,3.3614442584821287
8651,4.2198478721805825
8652,2.9840437238755984
8653,4.228619175653846
8654,4.37430040844715
8655,3.5321681069129247
8656,3.9109996933577054
8657,4.206018597826303
8658,2.6870705921362097
8659,3.265855184740593
8660,4.148004089968843
8661,4.1481337449230065
8662,4.21129985401771
8663,4.387744854582246
8664,3.1169858944888302
8665,3.8610219285141953
8666,4.2012476417912366
8667,4.438587961459216
8668,3.9933395229008837
8669,3.465068416198279
8670,3.9858871583786
8671,3.75780510731966
8672,3.7933418677501454
8673,3.3215677600945925
8674,4.422975010748096
8675,3.4087141858592744
8676,4.272444117379365
8677,3.7196870109963953
8678,3.938589368097917
8679,3.875002173951526
8680,2.8573432994968524
8681,3.7553534191086655
8682,3.9012653434089413
8683,3.8609801091957254
8684,4.311757017232193
8685,3.949331561880414
8686,3.9127050272947805
8687,4.17442625840594
8688,4.431964396635232
8689,4.1808068278897
8690,4.037304365504861
8691,4.0870948703682455
8692,4.089172083334145
8693,3.9375817237102573
8694,2.87680318691284
8695,4.061129070459146
8696,4.109059097193493
8697,3.9748969460388572
8698,3.9370779916091667
8699,3.7170386094220453
8700,4.203672957450253
8701,4.471462053728856
8702,3.870594275279908
8703,4.149458767110688
8704,3.8820330349050414
8705,3.338666310882988
8706,3.4321409317122478
8707,4.026823417691027
8708,4.268300358993798
8709,3.591402507148778
8710,4.01702204338718
8711,3.453128300544351
8712,4.076303911781285
8713,4.269625262435618
8714,3.5559351603133478
8715,4.617086281306963
8716,4.076141264303978
8717,4.156668910374858
8718,3.612571150874808
8719,4.219580698600938
8720,3.7155715082947967
8721,3.8346452674222458
8722,3.770702528846135
8723,3.0236679179668795
8724,4.304168899762166
8725,2.7366546834542853
8726,3.932789769162345
8727,3.951134007051616
8728,3.6889182811466967
8729,4.343849166470008
8730,2.952301565664392
8731,4.049753585473306
8732,4.1282127589588224
8733,4.14308670704197
8734,3.5782233354247768
8735,3.7595259155122465
8736,3.6000442174126617
8737,4.19586856234804
8738,4.154958871038681
8739,4.170167645826652
8740,3.7503362323336735
8741,3.7864452746748363
8742,3.6917457939441283
8743,3.959401629623276
8744,3.3746491719808
8745,3.96873052500626
8746,4.061748896156292
8747,4.082459948744544
8748,5.0
8749,4.265501049405438
8750,4.128740904236724
8751,4.342255401381191
8752,3.465520864044243
8753,4.0786514634305195
8754,3.6408362729571446
8755,4.132649462428618
8756,2.8675122180001735
8757,4.293729295785468
8758,4.0166059156344565
8759,4.343710135100222
8760,3.569064856251694
8761,3.7480536501100303
8762,1.8927356863668288
8763,3.894328142080202
8764,3.7900933337819063
8765,3.6679722462529893
8766,4.118435004205875
8767,3.8866630252777994
8768,3.9328963627189166
8769,3.9310750172689968
8770,4.028833473075429
8771,4.493202845096093
8772,4.248586045450326
8773,4.202254745632437
8774,3.8408893717077435
8775,3.811973796196539
8776,4.166538204004763
8777,4.130568932556305
8778,3.649584231110996
8779,3.7172947085904164
8780,3.482310058088556
8781,3.139466452457706
8782,4.43252991340328
8783,4.739928247702
8784,4.1032542490889625
8785,4.188210489541062
8786,3.982997354951369
8787,2.983132468749866
8788,3.775609833382793
8789,3.6925170577462403
8790,3.9954049265489897
8791,3.410007422540781
8792,3.797336811476768
8793,3.9771454766113603
8794,4.371092589731964
8795,4.156113902523116
8796,4.485081907020233
8797,2.971187237085414
8798,3.918702061458618
8799,4.2006650935326615
8800,3.6293849137939653
8801,3.92791043820792
8802,3.375171529708375
8803,3.84740287757467
8804,3.987080599828098
8805,3.7118229240662024
8806,3.6901133849978787
8807,4.104133598042361
8808,4.690957442048477
8809,3.7493062006747326
8810,4.563176369110414
8811,2.487304614276617
8812,4.076259244854409
8813,4.71080430345374
8814,3.7585991356580384
8815,4.561578133001455
8816,3.3212992271034087
8817,3.778650420802666
8818,4.050949137658359
8819,3.6855688723239455
8820,2.2933294451355466
8821,4.124769977764175
8822,3.431402114470148
8823,4.210037298223005
8824,3.945200134878238
8825,3.6083086924689827
8826,3.6581124189917498
8827,3.9889628419985224
8828,3.844101812374934
8829,3.299363140100748
8830,3.06164678820932
8831,4.61249416517917
8832,3.490824555866488
8833,4.137363466520493
8834,3.698247491940142
8835,3.7129870795975526
8836,3.5504090805565762
8837,3.8568785411743787
8838,3.893480164040604
8839,3.678590294950712
8840,4.094832771496414
8841,4.194829708581575
8842,4.496068474975012
8843,4.138052017701181
8844,3.8640367383984127
8845,4.388909690187752
8846,4.154625765230625
8847,2.7560961275682603
8848,3.335428658090366
8849,2.7770617587736712
8850,2.099711324143599
8851,4.11988912402925
8852,3.237784937598047
8853,4.000055785521193
8854,3.8969590853242884
8855,3.483121056860464
8856,3.726562410023921
8857,4.031246445058487
8858,3.3224761999619443
8859,2.8357473533415196
8860,4.061503443056223
8861,3.087873611885181
8862,3.4439554245782027
8863,4.134111193258042
8864,3.9656145113568106
8865,4.124631149056439
8866,4.108207263175165
8867,3.966454038494567
8868,4.27881331246571
8869,3.644667055747037
8870,4.047895897197901
8871,3.804324987179531
8872,4.227738901859493
8873,3.1780243259228316
8874,3.0676816867125773
8875,3.5780332863016047
8876,3.543749390734311
8877,4.6033402939736465
8878,4.1683153417247825
8879,3.9410884896300216
8880,4.123322729338398
8881,4.125143211346717
8882,3.2542573521019658
8883,3.3890217496201993
8884,3.71413677003204
8885,3.8558421161757037
8886,3.1036891205559387
8887,3.7823591358552195
8888,4.79173153286033
8889,3.488029430299885
8890,4.225933413648957
8891,4.084169043030814
8892,3.619317916797281
8893,4.0049769663601085
8894,3.902556733623698
8895,4.769347725241936
8896,4.327997914480156
8897,4.116497666722018
8898,3.499283766913541
8899,4.585258573504572
8900,3.8263269250230003
8901,4.092676255398459
8902,3.605942056048641
8903,3.9747292308173328
8904,4.010290650836201
8905,3.7518877239712305
8906,3.3901897913061023
8907,4.174631883379598
8908,3.0618051387558674
8909,4.162572557171218
8910,4.1235942236586265
8911,4.27469721208244
8912,4.858175354779994
8913,4.132396207739872
8914,4.228219985222821
8915,4.389879903281056
8916,3.752255561856183
8917,3.311046475646174
8918,4.532225321464745
8919,4.4086905284647875
8920,3.418073963818833
8921,3.197969454389191
8922,4.1460591333374595
8923,3.9892143020962227
8924,4.040059584596857
8925,3.418037909210323
8926,4.2424251106226105
8927,4.081015003922947
8928,3.0098248360335487
8929,4.183235655503539
8930,4.904762903102671
8931,3.4773487177992033
8932,4.111297821725645
8933,3.137766298105556
8934,3.990647544229859
8935,3.8243087388153056
8936,3.9081234926536017
8937,3.1048063447928675
8938,3.703651365827594
8939,3.954545011532509
8940,3.8518019913754222
8941,3.818128753477515
8942,4.0057012930055365
8943,3.522907273610534
8944,3.5115728455004818
8945,4.106674753352129
8946,4.161344352449103
8947,3.343725198846687
8948,4.1687396272095185
8949,3.897351231044275
8950,4.074042638867036
8951,2.8304904591638804
8952,4.308356458137642
8953,3.5520969118752457
8954,3.8149241001754413
8955,3.42631658961273
8956,3.426151335553339
8957,4.3267726366628185
8958,4.065758712097673
8959,4.101538093319621
8960,4.295554716016762
8961,3.7631894189314656
8962,4.2348849564410225
8963,3.730384284769901
8964,4.511528510336338
8965,4.3474117746618175
8966,4.0296714930778235
8967,4.284619595904145
8968,3.747428884076386
8969,4.416583840985945
8970,3.9282909283177787
8971,3.8605337031060607
8972,3.1884302389212866
8973,3.259144166492919
8974,4.308664385701325
8975,4.084228041127151
8976,4.016830799499079
8977,4.104330571204424
8978,3.948647708259289
8979,4.432641998786719
8980,3.302719373902334
8981,4.186023752347257
8982,3.1311212871910183
8983,4.278737433212618
8984,3.960986849928444
8985,3.8679033630624873
8986,4.300958209728532
8987,3.5440016964397834
8988,4.4032120032448825
8989,4.244497482614859
8990,3.4827677905066508
8991,4.272251809942712
8992,4.066496812165232
8993,3.2481065452711366
8994,3.8075056601042556
8995,4.228489274571489
8996,4.005115922981251
8997,3.5585651184028024
8998,3.6445909856595593
8999,4.137365265324597
9000,3.9541453049015907
9001,4.0542719683621185
9002,4.447213862321104
9003,4.023964638844875
9004,2.6616989637362405
9005,4.338329448009353
9006,4.2636724565591475
9007,3.5498953945661436
9008,3.775715866854565
9009,4.079096038608952
9010,4.291276674117228
9011,4.023643017950992
9012,4.063343017144206
9013,3.6768969093341966
9014,3.786194280381944
9015,3.7637928630343342
9016,4.39080155575725
9017,4.194988629215253
9018,3.9868497165600703
9019,3.6444769985353744
9020,3.754189820035492
9021,4.135751571044882
9022,4.58828921747905
9023,2.6999150387563766
9024,3.8720510673097035
9025,3.7012116422738712
9026,4.440906895532294
9027,3.5268197551040275
9028,3.9762038538061093
9029,3.35391749224291
9030,3.865642219536186
9031,4.1104964843891985
9032,4.305102138840903
9033,3.4278774191171686
9034,4.393597954094754
9035,4.172779848021521
9036,3.3137452067554767
9037,4.250664396586523
9038,4.032199880224566
9039,2.7552369324694883
9040,3.7463676922600353
9041,3.6455381731118566
9042,3.1130979625295745
9043,3.9436082305149496
9044,3.8577521812087
9045,3.843229708055285
9046,3.1652419182984444
9047,2.1508966276773207
9048,4.436954167267207
9049,4.107529067246146
9050,4.2994767914353815
9051,3.916445417713138
9052,3.777246387095899
9053,3.8703712208153105
9054,2.944292585927004
9055,3.7045088718220467
9056,3.648981147365576
9057,4.34703283680997
9058,4.045483873906626
9059,3.9768410100088736
9060,4.008505887272222
9061,3.947122302833129
9062,3.269904461604188
9063,3.7508031905122348
9064,4.196753721613841
9065,4.087245372015577
9066,3.2246717175908963
9067,3.6122872316586663
9068,3.897088067519124
9069,3.5822362887056447
9070,3.9993531979849806
9071,3.5656977846034774
9072,4.100881339534897
9073,4.191634334501713
9074,3.5593748514447014
9075,3.206075267860821
9076,3.645524904873787
9077,4.267472898541231
9078,3.40499453191739
9079,4.209778290469018
9080,3.7378862572604743
9081,4.190250159220019
9082,3.567965144737416
9083,4.165896420762825
9084,4.1916114070324815
9085,4.329129403317101
9086,3.7761374116034934
9087,4.4968001036266
9088,3.21599957569379
9089,4.223776168548704
9090,3.7534340445731917
9091,3.0521709246869255
9092,3.9214449107670846
9093,4.315981074080075
9094,3.839495820074542
9095,4.179348732685195
9096,4.043649453453645
9097,3.371470711549022
9098,3.601098657837408
9099,3.449757510937689
9100,4.233165351927389
9101,4.315489326437703
9102,4.432739581175864
9103,4.14342472575888
9104,3.710623751092399
9105,3.7104186255018763
9106,3.4066355192913456
9107,3.9822401195678983
9108,4.302259878027813
9109,4.293304283812556
9110,3.867398363637697
9111,4.5302374214434895
9112,3.962771722603665
9113,4.05264692066765
9114,3.9635774929720373
9115,3.4883326025125707
9116,4.003509851176096
9117,4.2389492317944235
9118,4.311530364068602
9119,4.21054397441094
9120,4.164641643697416
9121,3.8192154279761334
9122,4.157945732955717
9123,3.7888693670724054
9124,3.820731653669605
9125,3.8904290525270167
9126,3.4513727532486103
9127,4.312566027519861
9128,3.9684588939199377
9129,3.3475255595780813
9130,2.6431544102754665
9131,4.4343465239895625
9132,3.608596760868872
9133,3.718475296931001
9134,3.8510846408967794
9135,4.037525363987014
9136,4.190861621537608
9137,3.9171095301759915
9138,4.123924593794159
9139,3.2677025515591187
9140,5.0
9141,3.6888431013764986
9142,4.326305369990984
9143,3.1994503730659947
9144,4.036572737000821
9145,4.180148264104837
9146,4.102562064113909
9147,2.709976195319366
9148,3.327426877836292
9149,4.338022574223147
9150,3.970129534580184
9151,4.4058327505983526
9152,4.167967028936372
9153,4.713230041167419
9154,4.172458712597702
9155,4.123067321474057
9156,4.131944321032497
9157,3.8486037711302936
9158,3.6251093591123262
9159,3.8492374667101714
9160,2.285067662972833
9161,3.296011401295215
9162,3.9119811368312294
9163,4.335140790287265
9164,4.081430242584007
9165,4.056437022738083
9166,3.8724617891688515
9167,3.746182791168269
9168,4.100716166760589
9169,3.870051172880676
9170,3.965004365620046
9171,3.077933518300335
9172,4.3176036720947355
9173,4.20473333246739
9174,3.831389136081199
9175,4.261989365465561
9176,3.6032664331575
9177,4.177378848634894
9178,3.4241985894788636
9179,3.787837072983631
9180,3.4852021973640945
9181,4.197133580353946
9182,2.2768758123309243
9183,4.373080454634893
9184,3.486699725954103
9185,3.257794546935325
9186,3.860408013257896
9187,4.144593046159203
9188,3.3896330971690025
9189,4.310226763110529
9190,2.2138569794130474
9191,4.199354673711829
9192,4.048677082126911
9193,4.467043303005544
9194,4.247300110242344
9195,4.095753197252174
9196,3.696799338649358
9197,4.017111001086076
9198,3.9508099284330322
9199,4.353595065911051
9200,3.5815978732315363
9201,3.5298724264413632
9202,3.8216846825001207
9203,4.0519297172875515
9204,4.042526709533333
9205,4.054836283422935
9206,4.387870000840128
9207,3.4982967537016996
9208,3.9662675255176167
9209,3.8344022682291428
9210,4.647586179166913
9211,2.980212257325525
9212,3.946858374954391
9213,3.7952348955243256
9214,4.19614661950852
9215,4.281342516272849
9216,4.284218449311178
9217,3.592381985576986
9218,4.084220464539813
9219,4.220881393369199
9220,4.021244853950982
9221,4.079886035719048
9222,3.422864328383286
9223,3.8918302801155877
9224,3.09317458528173
9225,3.6816666362653097
9226,4.0463541034922
9227,1.9429210770544603
9228,3.3341438947391797
9229,3.541920119694519
9230,4.212472767521679
9231,3.661077052099276
